"Time (s)","X (µT)","Y (µT)","Z (µT)"
2.652381577E2,-1.216988754E1,3.872745514E1,-4.364158630E0
2.652880207E2,-8.853645325E0,4.016541290E1,-5.250228882E0
2.653378827E2,-6.292026520E0,4.121841812E1,-6.338447571E0
2.653877457E2,-4.080215454E0,4.224090195E1,-6.499488831E0
2.654376077E2,-2.633895874E0,4.242877579E1,-6.103622437E0
2.654874707E2,-2.229496002E0,4.256700897E1,-5.146308899E0
2.655373327E2,-3.280998230E0,4.182287216E1,-4.760337830E0
2.655871957E2,-5.199123383E0,4.183741760E1,-4.265594482E0
2.656370577E2,-6.231231689E0,4.127415466E1,-3.112236023E0
2.656869201E2,-8.350845337E0,4.080339432E1,-3.662551880E0
2.657367821E2,-1.143902588E1,4.026161957E1,-4.912223816E0
2.657866451E2,-1.422155762E1,3.912092209E1,-5.289016724E0
2.658365071E2,-1.617346573E1,3.817001343E1,-6.302879333E0
2.658863701E2,-1.897270203E1,3.632267761E1,-8.250244141E0
2.659362321E2,-2.209622574E1,3.401804733E1,-1.071005249E1
2.659860951E2,-2.406191254E1,3.227301025E1,-1.312710571E1
2.660359571E2,-2.514323425E1,3.108893585E1,-1.338758850E1
2.660858201E2,-2.587788200E1,3.117163086E1,-1.300369263E1
2.661356821E2,-2.526587296E1,3.299069595E1,-1.225801086E1
2.661855451E2,-2.354546165E1,3.486233902E1,-1.044151306E1
2.662354071E2,-2.160729599E1,3.643415070E1,-9.373901367E0
2.662852701E2,-1.862967682E1,3.873265839E1,-8.476837158E0
2.663351321E2,-1.536571503E1,4.072953033E1,-8.433776855E0
2.663849951E2,-1.168838882E1,4.222408295E1,-8.736022949E0
2.664348571E2,-8.714237213E0,4.321477509E1,-9.289093018E0
2.664847201E2,-6.893321991E0,4.494576263E1,-1.094151306E1
2.665345821E2,-5.808372498E0,4.623247147E1,-1.046876526E1
2.665844451E2,-6.175933838E0,4.678635406E1,-1.065953064E1
2.666343071E2,-7.161506653E0,4.698988342E1,-1.098860168E1
2.666841701E2,-9.105258942E0,4.745925140E1,-1.058444214E1
2.667340331E2,-1.061801529E1,4.834164429E1,-1.048571777E1
2.667838951E2,-1.350760269E1,4.771541214E1,-1.111820984E1
2.668337581E2,-1.743146896E1,4.673933792E1,-1.311285400E1
2.668836201E2,-2.133028412E1,4.572886276E1,-1.521490479E1
2.669334831E2,-2.480151367E1,4.261632538E1,-1.670501709E1
2.669833451E2,-2.862108612E1,3.964267349E1,-2.146844482E1
2.670332081E2,-3.049857521E1,3.688752747E1,-2.021562195E1
2.670830701E2,-3.244097137E1,3.450026321E1,-2.084442139E1
2.671329331E2,-3.275025558E1,3.430164719E1,-1.888854980E1
2.671827951E2,-3.227136230E1,3.507063293E1,-1.537236023E1
2.672326581E2,-3.030616760E1,3.692282104E1,-1.346810913E1
2.672825201E2,-2.690013123E1,3.897663879E1,-1.081045532E1
2.673323831E2,-2.214232635E1,4.085256958E1,-9.103729248E0
2.673822451E2,-1.875078964E1,4.175386810E1,-7.673248291E0
2.674321081E2,-1.450771332E1,4.258967972E1,-8.330352783E0
2.674819701E2,-1.040456009E1,4.354758835E1,-9.274795532E0
2.675318331E2,-7.322689056E0,4.352742386E1,-8.751525879E0
2.675816961E2,-6.136955261E0,4.371032715E1,-9.490020752E0
2.676315581E2,-5.896816254E0,4.428973389E1,-1.180059814E1
2.676814212E2,-5.777038574E0,4.400865173E1,-1.220249939E1
2.677312832E2,-6.389545441E0,4.361619568E1,-1.192759705E1
2.677811462E2,-7.307212830E0,4.337547684E1,-1.298519897E1
2.678310082E2,-8.780811310E0,4.301529694E1,-1.392744446E1
2.678808712E2,-1.056217957E1,4.263821793E1,-1.598037720E1
2.679307332E2,-1.288940430E1,4.091554260E1,-1.893740845E1
2.679805962E2,-1.626657867E1,3.908012390E1,-2.254908752E1
2.680304582E2,-1.905772781E1,3.697799301E1,-2.495549011E1
2.680803212E2,-2.096797562E1,3.371201706E1,-2.740635681E1
2.681301832E2,-2.249491119E1,3.141619873E1,-2.867178345E1
2.681800462E2,-2.342501068E1,3.074367523E1,-2.764964294E1
2.682299082E2,-2.460626602E1,3.177886200E1,-2.630505371E1
2.682797712E2,-2.435320854E1,3.345378113E1,-2.337448120E1
2.683296332E2,-2.284044647E1,3.506049728E1,-2.005050659E1
2.683794962E2,-2.108255005E1,3.715902710E1,-1.902496338E1
2.684293592E2,-1.727526855E1,3.916732025E1,-1.786778259E1
2.684792212E2,-1.341545868E1,4.018662643E1,-1.705511475E1
2.685290842E2,-9.283470154E0,4.088583755E1,-1.745840454E1
2.685789462E2,-7.096134186E0,4.121068573E1,-1.825990295E1
2.686288092E2,-4.210453033E0,4.208419418E1,-1.804454041E1
2.686786717E2,-2.574470520E0,4.240456772E1,-1.773348999E1
2.687285348E2,-2.506546021E0,4.281870651E1,-1.818711853E1
2.687783967E2,-3.410266876E0,4.352203751E1,-1.856457520E1
2.688282597E2,-4.680145264E0,4.450973511E1,-1.822152710E1
2.688781217E2,-6.212905884E0,4.491488266E1,-1.800509644E1
2.689279847E2,-8.588035583E0,4.465298843E1,-1.934448242E1
2.689778468E2,-1.146310425E1,4.434860229E1,-2.000997925E1
2.690277097E2,-1.443237305E1,4.397323990E1,-2.147958374E1
2.690775727E2,-1.838064957E1,4.223812485E1,-2.336148071E1
2.691274348E2,-2.246698380E1,3.981415939E1,-2.787442017E1
2.691772977E2,-2.568529320E1,3.731431580E1,-3.098291016E1
2.692271597E2,-2.801237679E1,3.540324020E1,-3.199057007E1
2.692770228E2,-2.993053246E1,3.522858047E1,-3.138375854E1
2.693268847E2,-3.197920990E1,3.588674164E1,-2.998780823E1
2.693767477E2,-3.245576477E1,3.677738953E1,-2.855012512E1
2.694266097E2,-3.240419769E1,3.814590073E1,-2.669268799E1
2.694764727E2,-3.087839127E1,3.881669998E1,-2.432589722E1
2.695263348E2,-2.863134575E1,3.861727524E1,-2.393174744E1
2.695761977E2,-2.528209305E1,3.931334305E1,-2.443765259E1
2.696260597E2,-2.134501648E1,3.894867325E1,-2.335743713E1
2.696759228E2,-1.765751648E1,3.806135941E1,-2.343280029E1
2.697257854E2,-1.471057129E1,3.775632858E1,-2.428240967E1
2.697756474E2,-1.252920151E1,3.827529144E1,-2.370138550E1
2.698255104E2,-9.453536987E0,3.688380051E1,-2.410247803E1
2.698753724E2,-9.245147705E0,3.731835175E1,-2.518565369E1
2.699252354E2,-1.010306168E1,3.944493866E1,-2.507748413E1
2.699750974E2,-1.069221115E1,4.106392288E1,-2.525802612E1
2.700249604E2,-1.260568619E1,4.174266815E1,-2.583662415E1
2.700748224E2,-1.604953766E1,4.151248550E1,-2.672483826E1
2.701246854E2,-1.902705383E1,4.020800018E1,-2.924249268E1
2.701745474E2,-2.276652908E1,3.800399399E1,-3.185888672E1
2.702244104E2,-2.569023705E1,3.474689865E1,-3.340809631E1
2.702742734E2,-2.763845634E1,3.145882416E1,-3.648056030E1
2.703241354E2,-2.927866173E1,2.969313812E1,-3.755078125E1
2.703739984E2,-3.025580215E1,3.075686264E1,-3.571308899E1
2.704238604E2,-3.084483528E1,3.284028244E1,-3.462028503E1
2.704737234E2,-2.998945999E1,3.611474609E1,-3.466696167E1
2.705235854E2,-2.883678055E1,3.950279236E1,-3.272216797E1
2.705734484E2,-2.569119835E1,4.180195236E1,-3.008937073E1
2.706233104E2,-2.263455200E1,4.442876053E1,-3.033245850E1
2.706731734E2,-1.958108139E1,4.699163818E1,-2.990924072E1
2.707230367E2,-1.662870407E1,4.990620422E1,-3.235726929E1
2.707728988E2,-1.357648468E1,5.093631363E1,-3.222300720E1
2.708227617E2,-1.166515732E1,5.090081024E1,-3.180780029E1
2.708726237E2,-1.132379913E1,5.076787567E1,-3.377914429E1
2.709224868E2,-1.136155701E1,5.064017487E1,-3.457824707E1
2.709723487E2,-1.214251709E1,4.997895813E1,-3.442138672E1
2.710222117E2,-1.407154465E1,4.983710098E1,-3.547517395E1
2.710720737E2,-1.553025055E1,5.000970078E1,-3.838378906E1
2.711219367E2,-1.664751053E1,4.815035248E1,-3.848393250E1
2.711717988E2,-1.843850327E1,4.594766617E1,-4.129739380E1
2.712216617E2,-2.135031128E1,4.346213913E1,-4.372023010E1
2.712715247E2,-2.347378159E1,3.967471695E1,-4.643978882E1
2.713213868E2,-2.478334808E1,3.688252258E1,-5.015899658E1
2.713712497E2,-2.660721397E1,3.445637894E1,-5.263377380E1
2.714211117E2,-2.858424377E1,3.390829086E1,-5.295642090E1
2.714709748E2,-3.069359398E1,3.627844620E1,-5.221890259E1
2.715208367E2,-3.210706711E1,3.983626938E1,-5.113224792E1
2.715706997E2,-3.103411484E1,4.285538864E1,-4.978269958E1
2.716205628E2,-2.935359001E1,4.634361649E1,-4.941184998E1
2.716704247E2,-2.585325432E1,4.841704559E1,-4.609347534E1
2.717202877E2,-2.274514008E1,5.007596588E1,-4.594488525E1
2.717701497E2,-1.988748550E1,5.153030396E1,-4.654383850E1
2.718200127E2,-1.705011749E1,5.274013519E1,-4.690495300E1
2.718698747E2,-1.411543274E1,5.430681610E1,-4.661515808E1
2.719197377E2,-1.203578949E1,5.442594147E1,-4.623101807E1
2.719695997E2,-1.164197922E1,5.311676788E1,-4.468928528E1
2.720194627E2,-1.324507523E1,5.221334076E1,-4.454891968E1
2.720693257E2,-1.521829605E1,5.201716614E1,-4.382240295E1
2.721191877E2,-1.616167068E1,5.136088943E1,-4.263693237E1
2.721690507E2,-1.862426758E1,4.942632675E1,-4.317541504E1
2.722189127E2,-2.160095978E1,4.767983246E1,-4.600871277E1
2.722687757E2,-2.467400932E1,4.458412552E1,-4.668975830E1
2.723186377E2,-2.672301674E1,4.008710480E1,-4.860751343E1
2.723685007E2,-2.854868317E1,3.551681519E1,-5.122988892E1
2.724183637E2,-3.001656532E1,3.229196930E1,-5.192633057E1
2.724682257E2,-3.052719879E1,3.141081619E1,-5.178289795E1
2.725180887E2,-3.150041771E1,3.251292419E1,-5.064602661E1
2.725679507E2,-3.295737457E1,3.556695557E1,-4.644831848E1
2.726178137E2,-3.139155579E1,3.935720062E1,-4.295339966E1
2.726676757E2,-2.915135574E1,4.291674042E1,-3.958712769E1
2.727175383E2,-2.611233711E1,4.588068008E1,-3.592167664E1
2.727674013E2,-2.333138084E1,4.864816284E1,-3.487329102E1
2.728172633E2,-1.972644424E1,5.135367584E1,-3.451278687E1
2.728671263E2,-1.692383957E1,5.233129883E1,-3.334774780E1
2.729169883E2,-1.515012741E1,5.341147614E1,-3.576704407E1
2.729668513E2,-1.354124069E1,5.484727478E1,-3.724389648E1
2.730167133E2,-1.254787064E1,5.480265808E1,-3.691363525E1
2.730665763E2,-1.376313019E1,5.391625977E1,-3.809445190E1
2.731164393E2,-1.618715668E1,5.294287109E1,-3.733221436E1
2.731663013E2,-1.910195923E1,5.227095795E1,-3.679168701E1
2.732161643E2,-2.077386856E1,4.991424942E1,-3.775126648E1
2.732660263E2,-2.317407227E1,4.675121689E1,-3.891818237E1
2.733158893E2,-2.486927223E1,4.386555862E1,-3.930636597E1
2.733657523E2,-2.755669975E1,4.041454697E1,-4.125369263E1
2.734156143E2,-2.937240028E1,3.605266190E1,-4.369734192E1
2.734654773E2,-3.018042564E1,3.243766403E1,-4.459002686E1
2.735153393E2,-3.053774834E1,3.061616898E1,-4.500971985E1
2.735652023E2,-3.135461044E1,3.173065567E1,-4.238418579E1
2.736150643E2,-3.158022118E1,3.415582657E1,-3.739125061E1
2.736649273E2,-3.075215530E1,3.729431915E1,-3.471148682E1
2.737147900E2,-2.956722260E1,4.029032898E1,-3.215724182E1
2.737646520E2,-2.620401764E1,4.304425049E1,-2.965571594E1
2.738145150E2,-2.208572769E1,4.576560211E1,-2.889804077E1
2.738643770E2,-1.772610855E1,4.789010620E1,-2.782728577E1
2.739142400E2,-1.366159439E1,4.950737381E1,-2.651005554E1
2.739641030E2,-9.951892853E0,5.073221588E1,-2.624795532E1
2.740139650E2,-8.830463409E0,5.119686890E1,-2.461636353E1
2.740638280E2,-7.813846588E0,5.131075287E1,-2.407333374E1
2.741136910E2,-8.204177856E0,5.134391022E1,-2.360697937E1
2.741635530E2,-1.007283783E1,5.106518173E1,-2.247619629E1
2.742134160E2,-1.201749420E1,4.996137238E1,-2.116166687E1
2.742632780E2,-1.514452744E1,4.890657425E1,-2.269085693E1
2.743131410E2,-1.862570953E1,4.686545944E1,-2.341841125E1
2.743630040E2,-2.090041351E1,4.382085419E1,-2.458636475E1
2.744128660E2,-2.478749657E1,4.004472733E1,-2.787738037E1
2.744627290E2,-2.706836319E1,3.729063416E1,-2.923289490E1
2.745125910E2,-2.838158417E1,3.353164291E1,-3.086383057E1
2.745624540E2,-2.948309326E1,3.139266968E1,-3.297447205E1
2.746123170E2,-3.065875435E1,3.201573563E1,-3.051971436E1
2.746621790E2,-3.030456543E1,3.375079346E1,-2.852937317E1
2.747120427E2,-2.966592216E1,3.626995087E1,-2.607586670E1
2.747619057E2,-2.844175148E1,3.863162994E1,-2.292182922E1
2.748117677E2,-2.508230782E1,4.164157486E1,-2.330635071E1
2.748616307E2,-2.272574615E1,4.404819107E1,-2.196342468E1
2.749114927E2,-1.669896698E1,4.452870560E1,-1.553787231E1
2.749613557E2,-1.124284363E1,4.420895386E1,-8.830810547E0
2.750112187E2,-9.772640228E0,4.681214142E1,-1.224989319E1
2.750610807E2,-7.966407776E0,4.753555298E1,-1.021533203E1
2.751109437E2,-7.378097534E0,4.699184036E1,-1.054418945E1
2.751608067E2,-9.537654877E0,4.732566452E1,-1.123710632E1
2.752106687E2,-1.113290024E1,4.700543213E1,-9.936889648E0
2.752605317E2,-1.241214752E1,4.675640106E1,-9.893188477E0
2.753103947E2,-1.491153717E1,4.604524612E1,-1.128735352E1
2.753602567E2,-1.862086487E1,4.391441345E1,-1.283067322E1
2.754101197E2,-2.172836685E1,4.193512344E1,-1.623181152E1
2.754599817E2,-2.551885986E1,3.926960754E1,-1.843132019E1
2.755098447E2,-2.732096291E1,3.570236969E1,-2.172702026E1
2.755597077E2,-2.885225487E1,3.229808807E1,-2.621044922E1
2.756095697E2,-2.990061760E1,3.109590149E1,-2.666453552E1
2.756594327E2,-2.988446999E1,3.158345413E1,-2.415002441E1
2.757092955E2,-2.974701309E1,3.291031647E1,-2.281613159E1
2.757591575E2,-2.916942978E1,3.535536575E1,-2.033749390E1
2.758090205E2,-2.619046402E1,3.813245010E1,-1.800401306E1
2.758588835E2,-2.301240158E1,4.018276215E1,-1.736380005E1
2.759087455E2,-2.013108826E1,4.253068542E1,-1.719033813E1
2.759586085E2,-1.545663834E1,4.416040802E1,-1.711206055E1
2.760084715E2,-1.199359894E1,4.519348145E1,-1.822175598E1
2.760583335E2,-9.764144897E0,4.562086487E1,-1.787763977E1
2.761081965E2,-8.080615997E0,4.541800308E1,-1.767831421E1
2.761580595E2,-7.754276276E0,4.514608002E1,-1.920265198E1
2.762079215E2,-8.224678040E0,4.408110046E1,-1.918473816E1
2.762577845E2,-9.932659149E0,4.277780151E1,-1.897436523E1
2.763076475E2,-1.185194778E1,4.231966782E1,-2.051377869E1
2.763575095E2,-1.274068069E1,4.038674927E1,-2.016702271E1
2.764073725E2,-1.355352020E1,3.807351685E1,-2.201773071E1
2.764572355E2,-1.524621964E1,3.607188034E1,-2.349652100E1
2.765070975E2,-1.694054413E1,3.376206207E1,-2.485508728E1
2.765569605E2,-1.794433212E1,3.074626923E1,-2.583489990E1
2.766068235E2,-1.958951950E1,2.837264633E1,-2.710748291E1
2.766566855E2,-2.045108032E1,2.745677948E1,-2.704652405E1
2.767065485E2,-2.144286728E1,2.844972229E1,-2.750837708E1
2.767564115E2,-2.052399445E1,3.036526108E1,-2.282858276E1
2.768062745E2,-1.958723068E1,3.294872284E1,-2.151983643E1
2.768561365E2,-1.811869049E1,3.523991394E1,-2.083035278E1
2.769059995E2,-1.548921204E1,3.798361588E1,-2.117539978E1
2.769558625E2,-1.185165787E1,3.974988174E1,-1.950901794E1
2.770057245E2,-9.044799805E0,4.135422516E1,-2.072628784E1
2.770555875E2,-6.230339050E0,4.328830338E1,-2.172375488E1
2.771054505E2,-3.650039673E0,4.394049072E1,-1.967012024E1
2.771553125E2,-2.290016174E0,4.444923019E1,-1.975883484E1
2.772051755E2,-2.919231415E0,4.476413727E1,-2.077363586E1
2.772550385E2,-4.673149109E0,4.513954163E1,-2.014300537E1
2.773049015E2,-6.860748291E0,4.441187286E1,-1.963865662E1
2.773547635E2,-9.941276550E0,4.360762405E1,-2.005583191E1
2.774046265E2,-1.287308121E1,4.221973419E1,-1.964286804E1
2.774544895E2,-1.639623260E1,4.014952087E1,-2.158901978E1
2.775043515E2,-1.968357086E1,3.731477737E1,-2.353828430E1
2.775542145E2,-2.234489059E1,3.356292343E1,-2.467915344E1
2.776040775E2,-2.373134613E1,3.065371704E1,-2.713752747E1
2.776539405E2,-2.410289383E1,2.812106705E1,-2.711209106E1
2.777038026E2,-2.427622604E1,2.669888306E1,-2.433221436E1
2.777536656E2,-2.405617714E1,2.738264084E1,-2.132582092E1
2.778035286E2,-2.313197327E1,2.900431824E1,-1.759161377E1
2.778533906E2,-2.036757278E1,3.054589081E1,-1.348568726E1
2.779032536E2,-1.756977081E1,3.234163666E1,-1.219578552E1
2.779531166E2,-1.467797089E1,3.336996078E1,-1.080335999E1
2.780029796E2,-1.181037903E1,3.398386765E1,-8.984405518E0
2.780528416E2,-8.476772308E0,3.475597763E1,-9.191207886E0
2.781027046E2,-6.281108856E0,3.486194611E1,-9.540695190E0
2.781525676E2,-4.378070831E0,3.513059616E1,-8.788848877E0
2.782024296E2,-3.229290009E0,3.490539551E1,-9.305862427E0
2.782522926E2,-3.400405884E0,3.490470123E1,-1.020156860E1
2.783021556E2,-4.261390686E0,3.451323318E1,-9.847122192E0
2.783520186E2,-5.415359497E0,3.465769196E1,-1.114169312E1
2.784018806E2,-5.937366486E0,3.409367371E1,-9.467514038E0
2.784517436E2,-8.080867767E0,3.300757217E1,-8.389007568E0
2.785016066E2,-1.113779068E1,3.223394394E1,-9.659484863E0
2.785514696E2,-1.347843552E1,3.174070740E1,-1.056829834E1
2.786013316E2,-1.521110535E1,3.052880859E1,-1.162478638E1
2.786511946E2,-1.778801346E1,2.900972366E1,-1.440736389E1
2.787010575E2,-2.004810715E1,2.821400833E1,-1.531108093E1
2.787509195E2,-2.093812561E1,2.790052032E1,-1.560002136E1
2.788007825E2,-2.162218857E1,2.860543823E1,-1.610276794E1
2.788506455E2,-2.223490906E1,3.044081879E1,-1.638545227E1
2.789005085E2,-2.110753250E1,3.288114166E1,-1.620547485E1
2.789503705E2,-1.887299728E1,3.484323502E1,-1.511080933E1
2.790002335E2,-1.568537140E1,3.669903946E1,-1.391415405E1
2.790500965E2,-1.263218689E1,3.788270569E1,-1.508924866E1
2.790999595E2,-9.821773529E0,3.897201920E1,-1.617921448E1
2.791498215E2,-7.013599396E0,3.885835648E1,-1.519818115E1
2.791996845E2,-5.540943146E0,3.856152725E1,-1.424070740E1
2.792495475E2,-4.946743011E0,3.900266266E1,-1.559091187E1
2.792994105E2,-4.244533539E0,3.827012253E1,-1.352981567E1
2.793492725E2,-4.718215942E0,3.742128372E1,-1.260130310E1
2.793991355E2,-5.528083801E0,3.707451248E1,-1.219386292E1
2.794489985E2,-7.287017822E0,3.626768112E1,-1.083607483E1
2.794988615E2,-8.702678680E0,3.493439102E1,-1.154991150E1
2.795487235E2,-1.124407578E1,3.378948212E1,-1.375294495E1
2.795985865E2,-1.363610458E1,3.232341766E1,-1.359214783E1
2.796484495E2,-1.553303146E1,3.054566956E1,-1.476744080E1
2.796983121E2,-1.732615280E1,2.906271744E1,-1.743383789E1
2.797481741E2,-1.887713242E1,2.750381470E1,-1.710893250E1
2.797980371E2,-1.954483795E1,2.689488602E1,-1.952507019E1
2.798479001E2,-2.003328705E1,2.804409027E1,-1.895401001E1
2.798977631E2,-1.899503326E1,2.990443420E1,-1.468707275E1
2.799476251E2,-1.753341293E1,3.192562866E1,-1.305783081E1
2.799974881E2,-1.610374832E1,3.382242966E1,-1.195831299E1
2.800473511E2,-1.340744019E1,3.580565262E1,-9.596862793E0
2.800972141E2,-9.870620728E0,3.771553040E1,-9.811233521E0
2.801470761E2,-7.010753632E0,3.943319321E1,-1.068948364E1
2.801969391E2,-4.975372314E0,4.056383896E1,-1.211369324E1
2.802468021E2,-2.994876862E0,4.158228683E1,-1.398171997E1
2.802966651E2,-2.386741638E0,4.162696838E1,-1.464245605E1
2.803465271E2,-3.335296631E0,4.170721436E1,-1.524131775E1
2.803963901E2,-4.410808563E0,4.207383728E1,-1.700355530E1
2.804462531E2,-5.753177643E0,4.215159988E1,-1.766908264E1
2.804961161E2,-7.409729004E0,4.138539124E1,-1.738722229E1
2.805459781E2,-9.587268829E0,4.017136765E1,-2.017864990E1
2.805958411E2,-1.241875458E1,3.902659607E1,-2.309507751E1
2.806457041E2,-1.501476669E1,3.739868927E1,-2.457058716E1
2.806955673E2,-1.803473282E1,3.461277008E1,-2.750076294E1
2.807454293E2,-2.027490997E1,3.204602432E1,-3.014979553E1
2.807952923E2,-2.108617401E1,3.024888992E1,-3.102886963E1
2.808451553E2,-2.160163879E1,2.907181931E1,-3.275984192E1
2.808950183E2,-2.216554260E1,2.922552109E1,-3.180191040E1
2.809448803E2,-2.260002136E1,3.089353561E1,-2.950212097E1
2.809947433E2,-2.183609009E1,3.370211792E1,-2.824299622E1
2.810446063E2,-1.968677902E1,3.617287827E1,-2.584513855E1
2.810944693E2,-1.726454926E1,3.837280655E1,-2.510023499E1
2.811443313E2,-1.553984833E1,4.045538330E1,-2.516470337E1
2.811941943E2,-1.274793625E1,4.235076904E1,-2.399043274E1
2.812440573E2,-9.547115326E0,4.274906921E1,-2.321630859E1
2.812939203E2,-7.655643463E0,4.343759155E1,-2.415179443E1
2.813437823E2,-6.628551483E0,4.451555634E1,-2.428620911E1
2.813936453E2,-5.555160522E0,4.375188065E1,-2.376861572E1
2.814435083E2,-6.710899353E0,4.327020645E1,-2.529325867E1
2.814933713E2,-9.073345184E0,4.319236755E1,-2.580737305E1
2.815432333E2,-1.076193619E1,4.390396881E1,-2.764273071E1
2.815930963E2,-1.182667923E1,4.172957611E1,-2.680429077E1
2.816429593E2,-1.424644852E1,4.073717880E1,-2.818096924E1
2.816928227E2,-1.679858780E1,3.901807404E1,-2.929716492E1
2.817426857E2,-1.930951691E1,3.701700974E1,-3.107434082E1
2.817925477E2,-2.179018021E1,3.480759048E1,-3.102868652E1
2.818424107E2,-2.408722115E1,3.272217560E1,-3.239462280E1
2.818922737E2,-2.541393852E1,3.118650818E1,-3.465473938E1
2.819421367E2,-2.649645805E1,3.122393799E1,-3.324366760E1
2.819919987E2,-2.757408333E1,3.236865234E1,-3.079319763E1
2.820418617E2,-2.756500816E1,3.447212601E1,-2.926661682E1
2.820917247E2,-2.638594055E1,3.693824387E1,-2.579702759E1
2.821415877E2,-2.433802795E1,3.953667450E1,-2.309373474E1
2.821914497E2,-2.082611847E1,4.193652344E1,-2.218489075E1
2.822413127E2,-1.872416687E1,4.332925034E1,-2.146478271E1
2.822911757E2,-1.551297760E1,4.511008453E1,-2.302748108E1
2.823410387E2,-1.297747040E1,4.587722778E1,-2.434681702E1
2.823909017E2,-1.074419785E1,4.675643921E1,-2.439704895E1
2.824407637E2,-8.746902466E0,4.719060516E1,-2.683229065E1
2.824906267E2,-8.988826752E0,4.749380493E1,-2.857714844E1
2.825404897E2,-9.623733521E0,4.655823135E1,-2.739440918E1
2.825903527E2,-1.103009415E1,4.537622070E1,-2.728929138E1
2.826402147E2,-1.260657883E1,4.458171082E1,-2.863916016E1
2.826900777E2,-1.402907181E1,4.295330811E1,-2.831298828E1
2.827399401E2,-1.471346283E1,4.161143494E1,-2.928610229E1
2.827898031E2,-1.681213379E1,3.916359711E1,-3.092469788E1
2.828396651E2,-1.871781921E1,3.651776505E1,-3.090437317E1
2.828895281E2,-2.007987213E1,3.347710419E1,-3.291777039E1
2.829393911E2,-2.003969574E1,3.094387817E1,-3.466030884E1
2.829892541E2,-2.062731171E1,2.884861755E1,-3.415068054E1
2.830391171E2,-2.082198715E1,2.824693680E1,-3.514225769E1
2.830889791E2,-2.091401291E1,2.908022308E1,-3.411268616E1
2.831388421E2,-2.033848572E1,3.057725143E1,-3.146382141E1
2.831887051E2,-1.875318527E1,3.262458038E1,-3.033341980E1
2.832385681E2,-1.704685211E1,3.502722168E1,-2.905477905E1
2.832884301E2,-1.481945038E1,3.741823196E1,-2.755955505E1
2.833382931E2,-1.167642593E1,3.910202408E1,-2.817214966E1
2.833881561E2,-9.589179993E0,4.026926422E1,-2.829414368E1
