"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.052791902E2,-1.723447628E-2,1.881161630E-1,-1.489741206E0
1.053290522E2,4.516461790E-1,1.366505325E-1,-1.365785718E0
1.053789152E2,2.763975598E-2,-1.371736377E-1,-1.415738940E0
1.054287772E2,5.408242345E-1,2.344614714E-1,-1.360458612E0
1.054786392E2,7.316642404E-1,3.499650657E-1,-1.432549238E0
1.055285018E2,7.709329128E-1,1.670157015E-1,-1.235219121E0
1.055783638E2,3.717705011E-1,-2.370421886E-1,-1.092711210E0
1.056282258E2,-1.643791944E-1,-5.700435638E-1,-3.485935628E-1
1.056780888E2,-5.053272247E-1,-9.665032625E-1,1.608738750E-1
1.057279508E2,-6.195358038E-1,-7.276095152E-1,6.655953526E-1
1.057778128E2,-6.204832196E-1,-4.342287481E-1,1.261975288E0
1.058276758E2,-5.441628098E-1,-8.933353424E-1,1.567457438E0
1.058775378E2,-1.724226326E-1,-8.695588708E-1,1.863485456E0
1.059274008E2,3.247824907E-1,-1.023402452E0,1.994760513E0
1.059772628E2,6.998444200E-1,-7.661485672E-1,1.626717687E0
1.060271248E2,1.068423152E0,-6.215703487E-1,1.389885187E0
1.060769878E2,5.404300690E-1,-5.930822492E-1,1.082199335E0
1.061268498E2,2.617512047E-1,1.375275701E-1,4.067349434E-1
1.061767118E2,3.081987500E-1,3.045410216E-1,-3.178358674E-1
1.062265748E2,3.531276882E-1,-2.661462724E-1,-5.428326726E-1
1.062764368E2,1.871979982E-1,-2.145232409E-1,-5.877763629E-1
1.063262998E2,3.557959199E-1,4.588150606E-2,-9.273216724E-1
1.063761618E2,2.976036072E-1,7.131271064E-2,-1.575478196E0
1.064260238E2,4.907424450E-1,3.774441481E-1,-1.490609646E0
1.064758868E2,5.342466235E-1,7.474887371E-1,-1.281975389E0
1.065257489E2,8.441606760E-1,3.140421212E-1,-1.389930844E0
1.065756119E2,9.475348592E-1,-3.138698936E-1,-1.238582492E0
1.066254739E2,8.027155995E-1,-3.654155135E-1,-1.353719115E0
1.066753359E2,2.432253212E-1,2.859513089E-2,-1.167727351E0
1.067251989E2,-3.524501920E-1,-4.023978710E-1,-4.713509679E-1
1.067750609E2,-5.207583904E-1,-4.063655436E-1,2.079027444E-1
1.068249229E2,-5.764409304E-1,-3.415620923E-1,8.915265203E-1
1.068747859E2,-6.470069885E-1,-4.967479706E-1,1.431121349E0
1.069246479E2,-4.350326955E-1,-7.543299198E-1,1.899644017E0
1.069745109E2,-2.415885963E-2,-5.958829522E-1,2.037106514E0
1.070243729E2,5.280303955E-1,-4.221708179E-1,1.957522631E0
1.070742349E2,6.704844832E-1,-3.528308570E-1,1.649937391E0
1.071240979E2,6.358166337E-1,-2.494735420E-1,1.258866310E0
1.071739599E2,2.005861104E-1,-5.141410977E-2,9.692749381E-1
1.072238229E2,-7.792792749E-3,5.701858997E-1,1.215964854E-1
1.072736849E2,1.710886806E-1,1.267732084E-1,-4.173320830E-1
1.073235469E2,1.692974269E-1,-4.084523916E-1,-7.617028356E-1
1.073734099E2,5.917158350E-2,-1.617575437E-1,-8.401743174E-1
1.074232719E2,1.929625273E-1,2.580571473E-1,-1.068479419E0
1.074731349E2,3.631602526E-1,5.653674006E-1,-1.470469713E0
1.075229975E2,5.558879972E-1,2.077063471E-1,-1.424753308E0
1.075728595E2,8.892284036E-1,4.627266228E-1,-1.434572101E0
1.076227225E2,1.020278811E0,3.239347339E-1,-1.408723950E0
1.076725845E2,9.983072877E-1,2.197796404E-1,-1.316215277E0
1.077224475E2,6.473580003E-1,4.313711524E-1,-1.073515654E0
1.077723095E2,3.601765260E-2,-5.750377476E-2,-5.852656364E-1
1.078221715E2,-2.943562567E-1,-3.104051054E-1,-4.904804379E-2
1.078720345E2,-6.943890452E-1,-5.434383154E-1,4.292842448E-1
1.079218965E2,-7.699407339E-1,-6.435791403E-2,1.075312853E0
1.079717595E2,-7.606427073E-1,-5.324733853E-1,1.537101150E0
1.080216215E2,-2.444406301E-1,-2.184666842E-1,1.978166699E0
1.080714835E2,3.374159932E-1,-3.084444106E-1,2.010699987E0
1.081213465E2,7.294062972E-1,-8.113609254E-2,1.802412510E0
1.081712085E2,6.364582181E-1,-1.446370333E-1,1.576071501E0
1.082210715E2,4.819678366E-1,2.951530814E-1,9.133774042E-1
1.082709335E2,-2.219702154E-1,1.110792637E0,4.020608366E-1
1.083207965E2,1.884571835E-2,1.148894429E0,-3.166389465E-2
1.083706585E2,2.768608741E-2,1.688887179E-1,-6.623275280E-1
1.084205205E2,-4.700426161E-1,3.441197053E-2,-1.146863818E0
1.084703835E2,-2.946674526E-1,2.738968432E-1,-8.866155148E-1
1.085202455E2,-1.003331784E-2,4.605522454E-1,-1.353392482E0
1.085701085E2,3.304995224E-2,6.072807312E-1,-1.890869856E0
1.086199705E2,3.890284598E-1,2.244159281E-1,-1.484824181E0
1.086698325E2,3.880816698E-1,5.567546487E-1,-1.632067919E0
1.087196955E2,6.336652040E-1,6.532894373E-1,-1.375490427E0
1.087695575E2,2.621991038E-1,1.533266455E-1,-1.338535428E0
1.088194205E2,-2.982363701E-1,-3.148544431E-1,-7.666773796E-1
1.088692825E2,-8.095595241E-1,-6.507230997E-1,-4.174870625E-2
1.089191455E2,-1.033316255E0,-6.697559357E-1,5.633898377E-1
1.089690075E2,-8.133657575E-1,-4.752833843E-1,1.365062356E0
1.090188695E2,-4.834237993E-1,-6.024267673E-1,1.818111062E0
1.090687325E2,-1.352061480E-1,-6.334248781E-1,2.131144047E0
1.091185945E2,2.635759711E-1,-4.401855469E-1,2.074524641E0
1.091684575E2,3.031344414E-1,-4.692378640E-1,1.975399733E0
1.092183195E2,3.126493990E-1,-1.488909125E-1,1.456510544E0
1.092681825E2,-5.916985497E-2,9.259805828E-2,6.967068315E-1
1.093180445E2,-3.408100456E-2,6.358699799E-1,4.878729582E-2
1.093679065E2,2.447739393E-1,3.895758390E-1,-4.555048347E-1
1.094177695E2,3.020093739E-1,-1.452632993E-1,-8.873664737E-1
1.094676315E2,2.023130208E-1,-9.728906304E-2,-8.503439426E-1
1.095174945E2,4.102795124E-1,8.082657307E-2,-9.871314168E-1
1.095673565E2,7.018616796E-1,6.480047703E-1,-1.350422025E0
1.096172195E2,5.092049241E-1,-1.393138021E-1,-1.757522941E0
1.096670815E2,6.352618933E-1,1.649193019E-1,-1.518985748E0
1.097169435E2,7.376328707E-1,6.996754408E-1,-1.661565781E0
1.097668065E2,5.737172961E-1,7.541927099E-1,-1.546332359E0
1.098166685E2,-5.416364223E-2,2.529636323E-1,-1.200791240E0
1.098665315E2,-8.620755076E-1,3.054400161E-2,-4.894731045E-1
1.099163935E2,-1.189798951E0,-4.063052535E-1,2.534619272E-1
1.099662565E2,-1.134424210E0,-5.277644992E-1,9.031155109E-1
1.100161185E2,-9.647883773E-1,-3.687061369E-1,1.477642894E0
1.100659805E2,-5.515912175E-1,-3.020002842E-1,1.912926555E0
1.101158435E2,-8.456443250E-2,-3.366841078E-1,1.935635567E0
1.101657055E2,2.440757751E-1,1.202482171E-2,2.027227640E0
1.102155685E2,2.612799406E-1,-2.890106142E-1,1.833695650E0
1.102654305E2,1.268182546E-1,-5.678769574E-2,1.192290425E0
1.103152935E2,-2.941964865E-1,4.498037398E-1,6.465759277E-1
1.103651555E2,-3.058749735E-1,7.976237535E-1,-7.174362242E-2
1.104150185E2,-3.166713566E-2,5.118155479E-1,-5.711129308E-1
1.104648805E2,-1.549859941E-1,-2.350295484E-1,-6.802850962E-1
1.105147425E2,-2.778367102E-1,-6.014956906E-2,-9.829754233E-1
1.105646052E2,1.624564081E-1,2.652737200E-1,-1.308190823E0
1.106144672E2,1.131619588E-1,-5.375973880E-2,-1.662812948E0
1.106643303E2,4.873014688E-1,2.820532620E-1,-1.448364973E0
1.107141922E2,5.350025296E-1,5.986079201E-2,-1.751170635E0
1.107640552E2,8.346078992E-1,8.121547699E-1,-1.423200250E0
1.108139172E2,7.116741538E-1,5.415939093E-1,-1.213870049E0
1.108637792E2,1.246095523E-1,9.133365937E-3,-9.414154291E-1
1.109136423E2,-6.995164156E-1,-3.098340929E-1,-3.241174221E-1
1.109635042E2,-8.547207713E-1,-8.760565519E-1,3.665115237E-1
1.110133672E2,-7.677674890E-1,-5.224773288E-1,1.070498109E0
1.110632292E2,-4.509787858E-1,-5.291898847E-1,1.564394593E0
1.111130922E2,-5.503250286E-2,-3.473988473E-1,1.906363249E0
1.111629543E2,4.679305851E-2,-9.737033397E-2,1.934596181E0
1.112128172E2,2.532406449E-1,-3.223049641E-1,2.092487574E0
1.112626792E2,3.346713185E-1,-2.110161930E-1,1.623373508E0
1.113125423E2,9.006968886E-2,7.673755288E-2,9.965144396E-1
1.113624042E2,-1.854176670E-1,3.563261330E-1,3.596601188E-1
1.114122663E2,2.412716672E-2,8.451891541E-1,-2.713778913E-1
1.114621292E2,5.487786606E-2,4.151035845E-1,-5.946732163E-1
1.115119912E2,-2.457760870E-1,-7.318679988E-2,-7.821831703E-1
1.115618542E2,-1.456717253E-1,1.703245640E-1,-9.598153830E-1
1.116117162E2,1.084228605E-1,4.065093398E-1,-1.546651483E0
1.116615792E2,4.120831490E-1,3.174749613E-1,-1.496530890E0
1.117114412E2,5.279443264E-1,1.547829658E-1,-1.672726631E0
1.117613042E2,7.267009020E-1,2.105784267E-1,-1.605276704E0
1.118111662E2,5.010409951E-1,3.757595718E-1,-1.689093947E0
1.118610292E2,3.953893781E-1,4.210028648E-1,-1.366503954E0
1.119108912E2,-2.334339321E-1,-2.334819734E-1,-7.713165283E-1
1.119607542E2,-8.354525566E-1,-5.142131448E-1,-2.274607122E-2
1.120106162E2,-9.974831343E-1,-7.121054530E-1,5.702757239E-1
1.120604792E2,-9.362350106E-1,-5.925129056E-1,1.259766936E0
1.121103412E2,-4.152845740E-1,-6.034426689E-1,1.661457419E0
1.121602042E2,-1.895172149E-1,-4.129327834E-1,1.925618052E0
1.122100662E2,3.136014938E-2,-6.483792067E-1,2.057290316E0
1.122599292E2,2.406767309E-1,-7.812176943E-1,2.329681635E0
1.123097912E2,2.340192348E-1,-1.091346741E0,1.961933613E0
1.123596542E2,4.161092937E-1,-6.082405448E-1,1.072892785E0
1.124095162E2,2.280162126E-1,5.263189673E-1,1.906294227E-1
1.124593792E2,-1.063719019E-1,6.621974707E-1,-6.022442579E-1
1.125092412E2,8.094154298E-2,1.797534078E-1,-1.063470602E0
1.125591046E2,9.823316336E-2,3.122628629E-1,-1.117256045E0
1.126089666E2,-7.473354787E-2,-1.186798289E-1,-9.138730764E-1
1.126588296E2,5.669398233E-2,8.966041207E-1,-1.494703174E0
1.127086916E2,4.025179744E-1,8.438116312E-1,-2.013133526E0
1.127585546E2,4.938705266E-1,8.509747684E-2,-1.563313246E0
1.128084176E2,6.748267412E-1,1.759245843E-1,-1.402360559E0
1.128582796E2,7.137067318E-1,4.631965756E-1,-1.458859324E0
1.129081426E2,7.567921281E-1,6.315004230E-1,-1.156368017E0
1.129580046E2,-1.019994020E-1,-1.186506227E-1,-6.446556449E-1
1.130078676E2,-6.451021433E-1,-7.343178988E-1,6.377302110E-2
1.130577296E2,-8.675118685E-1,-4.561498165E-1,6.105656624E-1
1.131075926E2,-8.548334837E-1,-1.109979376E-1,1.199026227E0
1.131574556E2,-6.358402967E-1,-3.806661069E-1,1.741148591E0
1.132073176E2,-2.513727844E-1,-4.177322388E-1,2.109029293E0
1.132571806E2,8.356883377E-2,-2.064543217E-1,2.090310097E0
1.133070426E2,4.476599991E-1,-3.331683576E-1,1.965496421E0
1.133569056E2,4.572353661E-1,-2.029115520E-2,1.593113899E0
1.134067686E2,1.807822287E-1,2.027367651E-1,9.160622358E-1
1.134566306E2,-1.174625233E-1,6.122671366E-1,2.761603594E-1
1.135064936E2,-2.605737559E-2,5.496145487E-1,-1.703783721E-1
1.135563569E2,9.642558172E-3,-3.747341037E-2,-7.250029445E-1
1.136062189E2,-1.145405024E-1,1.652962118E-1,-8.352420330E-1
1.136560819E2,-1.635762118E-2,1.588962078E-1,-1.023808479E0
1.137059439E2,7.325454801E-2,4.561646581E-1,-1.442769289E0
1.137558069E2,2.775546908E-1,3.685937524E-1,-1.524167180E0
1.138056699E2,5.261604786E-1,3.390419185E-1,-1.522774220E0
1.138555319E2,6.876208782E-1,1.863110811E-1,-1.590098619E0
1.139053949E2,7.867133021E-1,3.398641646E-1,-1.425738692E0
1.139552579E2,5.122240186E-1,-2.102079801E-2,-1.309154510E0
1.140051199E2,1.221662909E-1,7.519925386E-2,-7.444702983E-1
1.140549829E2,-6.748468280E-1,-7.262158990E-1,9.671768546E-2
1.141048459E2,-1.023972034E0,-7.189906240E-1,4.789834321E-1
1.141547079E2,-1.003036618E0,-4.560407996E-1,1.069142461E0
1.142045709E2,-7.418500185E-1,-5.747902393E-1,1.572273850E0
1.142544339E2,-2.815208733E-1,-4.710545838E-1,1.825584173E0
1.143042959E2,1.305138171E-1,-5.138502717E-1,2.079683304E0
1.143541589E2,2.193809748E-1,-6.709563732E-1,2.052297354E0
1.144040219E2,3.191161156E-1,-5.341263413E-1,1.599591136E0
1.144538839E2,6.844511628E-2,-8.249181509E-2,1.031638622E0
1.145037469E2,-1.908883303E-1,4.902299941E-1,4.408016205E-1
1.145536093E2,-4.805299640E-2,5.834179521E-1,-2.740107775E-1
1.146034713E2,1.099042818E-1,1.592202485E-1,-6.203988791E-1
1.146533343E2,1.155081168E-1,-1.791812927E-1,-7.280343175E-1
1.147031973E2,1.269687563E-1,-9.658735245E-3,-8.879045248E-1
1.147530593E2,5.133457780E-1,1.339621842E-1,-1.264494538E0
1.148029223E2,6.610025764E-1,1.007625982E-1,-1.456451893E0
1.148527853E2,7.314747572E-1,4.882666282E-3,-1.634655714E0
1.149026483E2,1.023914456E0,1.414907277E-1,-1.541770816E0
1.149525103E2,9.073754549E-1,3.359586000E-1,-1.714713812E0
1.150023733E2,7.499243617E-1,7.914524078E-1,-1.275669456E0
1.150522363E2,-9.775822610E-2,2.358825207E-1,-8.846288919E-1
1.151020983E2,-6.671113372E-1,-7.138958573E-1,-7.975346595E-2
1.151519613E2,-9.161685705E-1,-3.625352979E-1,4.250365198E-1
1.152018243E2,-9.380900860E-1,-7.722994685E-2,1.063759923E0
1.152516863E2,-6.474649906E-1,-2.532421052E-1,1.503030419E0
1.153015493E2,-3.226551116E-1,-2.808704376E-1,1.909680009E0
1.153514123E2,5.221595615E-2,-1.161255240E-1,2.018277645E0
1.154012743E2,3.346115649E-1,-2.026029974E-1,1.938928366E0
1.154511373E2,3.567456305E-1,-1.490180194E-1,1.650736094E0
1.155010003E2,5.434341729E-2,-1.580629498E-1,1.044376612E0
1.155508627E2,-4.207513034E-1,6.083244681E-1,5.291058421E-1
1.156007257E2,-3.488562405E-1,9.828710556E-1,-2.497115731E-1
1.156505887E2,-2.456680685E-1,2.896414101E-1,-6.532898545E-1
1.157004507E2,-1.473128498E-1,3.282852098E-2,-7.615327239E-1
1.157503137E2,3.285156935E-2,-1.001177356E-1,-9.546276331E-1
1.158001767E2,-7.394554466E-2,2.957343757E-1,-1.354669333E0
1.158500387E2,8.411956578E-2,5.129514933E-1,-1.347182870E0
1.158999017E2,4.154961705E-1,4.016626775E-1,-1.460583210E0
1.159497647E2,5.088610053E-1,1.328251362E-1,-1.549413085E0
1.159996267E2,5.699111819E-1,-3.369626999E-1,-1.296975970E0
1.160494897E2,3.959017992E-1,-6.419987679E-1,-1.273264885E0
1.160993527E2,-3.980916366E-2,-3.676188588E-1,-8.431773782E-1
1.161492147E2,-7.540278435E-1,-7.119667530E-1,-3.329792619E-1
1.161990777E2,-6.923865676E-1,-7.867215872E-1,4.297043979E-1
1.162489407E2,-6.807402968E-1,-7.604866028E-1,9.964817166E-1
1.162988027E2,-4.396882355E-1,-6.942675710E-1,1.588791728E0
1.163486657E2,8.009580523E-2,-5.950875878E-1,1.936907291E0
1.163985287E2,3.278772235E-1,-3.814164698E-1,2.040716171E0
1.164483907E2,5.481441021E-1,-3.682173789E-1,1.973680615E0
1.164982537E2,3.999275863E-1,-2.520667017E-1,1.620651364E0
1.165481158E2,1.824845076E-1,-2.596885562E-1,1.101831317E0
1.165979778E2,-3.664853424E-2,4.067188799E-1,3.622584939E-1
1.166478408E2,5.809102952E-2,5.757543445E-1,-3.101368248E-1
1.166977038E2,1.034716964E-1,7.638745941E-3,-8.329594731E-1
1.167475658E2,1.026252285E-2,-1.213507652E-1,-1.038099766E0
1.167974288E2,3.242232502E-1,-2.140840441E-1,-1.015299201E0
1.168472918E2,4.680248797E-1,2.199530005E-1,-1.611220360E0
1.168971538E2,6.355029941E-1,3.343982100E-1,-1.757729769E0
1.169470168E2,5.340011120E-1,2.719025016E-1,-1.713258982E0
1.169968798E2,5.242431760E-1,6.183670759E-1,-1.729791999E0
1.170467418E2,6.112043858E-1,3.967290521E-1,-1.491484165E0
1.170966048E2,2.767532170E-1,-4.791650176E-2,-1.029208183E0
1.171464678E2,2.540843785E-1,-1.674885154E-1,-6.589581370E-1
1.171963298E2,3.325891495E-1,-2.379781753E-1,2.253340483E-1
1.172461928E2,2.439831346E-1,-7.555958629E-1,7.408607006E-1
1.172960558E2,1.394737512E-1,9.645668417E-2,7.216731310E-1
1.173459178E2,-2.193204127E-2,1.187066957E-1,1.050138474E0
1.173957808E2,-3.639863133E-1,-7.250320911E-2,1.144302845E0
1.174456438E2,-5.157921314E-1,-2.341663986E-1,1.465880513E0
1.174955058E2,-2.443888187E-1,1.952127069E-1,1.611777306E0
1.175453695E2,2.251979858E-1,1.182272732E-1,1.454297304E0
1.175952325E2,2.809872031E-1,1.487663835E-1,1.507102013E0
1.176450945E2,3.765923083E-1,2.909478545E-1,1.166080117E0
1.176949575E2,-3.207885195E-3,3.197608590E-1,9.769163728E-1
1.177448205E2,-3.682736158E-1,7.519666553E-1,5.972661376E-1
1.177946825E2,-5.575027466E-1,9.717847109E-1,1.344578564E-1
1.178445455E2,-4.867564142E-1,7.040162086E-1,-2.340322137E-1
1.178944085E2,-5.794052482E-1,4.858925641E-1,-6.510627270E-1
1.179442705E2,-5.808452368E-1,1.121131778E-1,-7.123956084E-1
1.179941335E2,-6.032810807E-1,-3.837523237E-2,-6.571159959E-1
1.180439965E2,-6.458327770E-1,1.575207710E-1,-6.965312958E-1
1.180938585E2,-4.698283076E-1,1.628893763E-1,-9.882851243E-1
1.181437215E2,-2.337303162E-1,-5.844924226E-2,-1.240888000E0
1.181935845E2,-7.306624204E-3,-4.269557074E-2,-1.060377955E0
1.182434465E2,3.878992796E-1,1.205735058E-1,-9.751777053E-1
1.182933095E2,6.442166567E-1,7.188015617E-3,-9.934338331E-1
1.183431725E2,9.099277258E-1,-2.425084859E-1,-8.619909286E-1
1.183930345E2,9.767006040E-1,-3.457843065E-1,-8.538006544E-1
1.184428975E2,7.897638679E-1,1.026041657E-1,-9.796483517E-1
1.184927605E2,2.783274055E-1,1.513812840E-1,-7.247606516E-1
1.185426226E2,-1.948481649E-1,-8.213447034E-2,-4.595691562E-1
1.185924856E2,-5.642046332E-1,-2.218667567E-1,-1.696190238E-1
1.186423486E2,-7.695154548E-1,-1.328096539E-1,3.356707394E-1
1.186922106E2,-9.418611526E-1,-7.628059387E-2,7.194959521E-1
1.187420736E2,-8.647971153E-1,-3.653566539E-1,1.135239720E0
1.187919366E2,-6.629946828E-1,-1.936648935E-1,1.628769517E0
1.188417986E2,-2.035317384E-2,-7.365213633E-1,1.803930283E0
1.188916616E2,2.244091481E-1,-5.099361539E-1,1.643068433E0
1.189415246E2,5.848501921E-1,-2.428740561E-1,1.514179826E0
1.189913866E2,3.139767349E-1,-2.544792295E-1,1.357677460E0
1.190412496E2,2.609947324E-1,1.032295749E-1,9.650439024E-1
1.190911126E2,1.060625538E-1,2.655951083E-1,6.792983413E-1
1.191409746E2,-1.003731973E-3,4.059031606E-1,3.131641150E-1
1.191908376E2,-9.302147664E-3,2.003707290E-1,9.419361502E-2
1.192407006E2,6.251478940E-2,1.364113390E-1,-1.976670921E-1
1.192905626E2,4.410197958E-2,1.157399919E-2,-6.004621983E-1
1.193404256E2,-6.834667176E-2,-1.296199858E-1,-3.911202848E-1
1.193902886E2,-2.971968949E-1,2.709173560E-1,-6.145608425E-1
1.194401506E2,-1.958790720E-1,-1.662426293E-1,-8.783714175E-1
1.194900136E2,-1.432403624E-1,1.659200788E-1,-1.029216647E0
1.195398763E2,2.213442624E-1,4.174612761E-1,-1.259562135E0
1.195897383E2,3.672664464E-1,3.545366824E-1,-1.152212262E0
1.196396013E2,5.785236955E-1,5.236085653E-1,-1.116311193E0
1.196894643E2,6.550095677E-1,2.115880251E-1,-1.073258281E0
1.197393263E2,7.274070382E-1,1.375712007E-1,-1.047644377E0
1.197891893E2,6.188724041E-1,-1.629492193E-1,-9.126170874E-1
1.198390523E2,3.105446696E-1,-2.661491036E-1,-8.319968581E-1
1.198889143E2,-1.571315378E-1,-2.378583997E-1,-4.929104149E-1
1.199387773E2,-5.578148961E-1,-4.060427248E-1,-1.650292873E-1
1.199886403E2,-7.567445636E-1,-9.977451712E-2,1.594586372E-1
1.200385033E2,-9.913654327E-1,-2.542966008E-1,5.334233046E-1
1.200883653E2,-8.509179950E-1,-3.173323572E-1,1.053025723E0
1.201382283E2,-6.672692299E-1,-4.394750595E-1,1.296297908E0
1.201880903E2,-3.391776383E-1,-4.416274130E-1,1.614024758E0
1.202379533E2,4.072429240E-2,-5.533383489E-1,1.656085014E0
1.202878163E2,3.437096179E-1,-3.492653668E-1,1.623630643E0
1.203376793E2,3.857491910E-1,-5.127444267E-1,1.446488142E0
1.203875413E2,2.765325308E-1,-3.793045282E-1,1.208704233E0
1.204374043E2,1.777542979E-1,-7.763036340E-2,8.368269205E-1
1.204872663E2,2.644775808E-2,2.272624150E-2,5.458723307E-1
1.205371292E2,7.343190163E-2,3.129709363E-1,2.287064865E-2
1.205869922E2,1.463922560E-1,-1.406206489E-1,-2.849751115E-1
1.206368542E2,1.182736903E-1,-4.997357428E-1,-5.090764165E-1
1.206867172E2,1.252698004E-1,-2.739127576E-1,-4.843738675E-1
1.207365802E2,8.155348152E-2,-9.874409437E-2,-6.418901682E-1
1.207864422E2,3.258807212E-2,4.927593283E-3,-1.037082314E0
1.208363052E2,2.438212037E-1,1.830485016E-1,-1.119539976E0
1.208861682E2,4.175420105E-1,2.565088868E-1,-1.169448376E0
1.209360302E2,4.193873107E-1,2.652491033E-1,-1.182716608E0
1.209858932E2,6.582695246E-1,4.018176496E-1,-1.161501050E0
1.210357562E2,7.501298189E-1,2.832686305E-1,-9.885966182E-1
1.210856182E2,7.606612444E-1,5.733637139E-2,-9.946356416E-1
1.211354812E2,7.360821366E-1,2.150038183E-1,-9.924765825E-1
1.211853442E2,3.961002231E-1,1.166893467E-1,-7.959817648E-1
1.212352062E2,-4.756736383E-2,-2.430895865E-1,-4.213980734E-1
1.212850692E2,-3.908441663E-1,-2.078613639E-1,-1.719321311E-1
1.213349322E2,-5.253752470E-1,-3.021477722E-3,2.489092052E-1
1.213847942E2,-5.845181942E-1,-2.208907306E-1,6.733103395E-1
1.214346572E2,-4.503960013E-1,-1.150846779E-1,1.090144753E0
1.214845202E2,-2.272330076E-1,-2.419444323E-1,1.384421706E0
1.215343817E2,5.668826401E-3,-3.389140666E-1,1.519607186E0
1.215842447E2,2.446502447E-1,-3.248084188E-1,1.456286550E0
1.216341077E2,3.685136139E-1,-6.139341742E-2,1.542523861E0
1.216839697E2,3.274793625E-1,-4.037479684E-2,1.460683942E0
1.217338327E2,2.993489802E-2,-2.227776498E-2,1.185641408E0
1.217836957E2,-1.039415449E-1,4.818531275E-1,8.893525600E-1
1.218335577E2,-2.746779919E-1,5.300127268E-1,3.601640165E-1
1.218834207E2,-1.938542426E-1,5.551197529E-1,2.360824682E-2
1.219332837E2,-3.095306754E-1,6.715667993E-2,-3.572768867E-1
1.219831457E2,-8.789549023E-2,3.282703757E-1,-5.323248506E-1
1.220330087E2,3.136873245E-2,1.898052692E-1,-3.628901541E-1
1.220828717E2,-1.623137891E-1,-9.602568299E-2,-6.335485578E-1
1.221327337E2,-9.413351864E-2,-7.672098279E-2,-8.745080829E-1
1.221825967E2,-1.784754917E-2,7.198807597E-2,-1.148407340E0
1.222324597E2,1.080800295E-1,2.330512702E-1,-1.097152472E0
1.222823217E2,4.855552614E-1,5.537478328E-1,-1.068238139E0
1.223321847E2,5.107618570E-1,2.391420156E-1,-1.180049777E0
1.223820477E2,6.420050859E-1,1.420477927E-1,-1.027490258E0
1.224319097E2,5.393928289E-1,4.231257439E-1,-9.666410685E-1
1.224817727E2,3.371950984E-1,-2.507311851E-2,-1.003458261E0
1.225316357E2,-1.908383667E-1,-3.558583558E-1,-9.509413838E-1
1.225814982E2,-4.019676745E-1,-2.564124763E-1,-6.471797228E-1
1.226313612E2,-6.729086041E-1,-4.665150344E-1,-1.300141960E-1
1.226812242E2,-8.982715607E-1,-5.017100573E-1,4.168847203E-1
1.227310862E2,-1.046788454E0,4.376607016E-2,9.597252607E-1
1.227809492E2,-1.070871115E0,-7.088387609E-1,1.229346991E0
1.228308122E2,-8.738003373E-1,-4.565512538E-1,1.553298116E0
1.228806742E2,-3.780857623E-1,-5.393790603E-1,1.786441565E0
1.229305372E2,1.116791517E-1,-5.774308443E-1,1.610898376E0
1.229804002E2,3.862389326E-1,-1.933917105E-1,1.403348088E0
1.230302622E2,3.469891250E-1,-3.432938159E-1,1.402238607E0
1.230801252E2,2.779183388E-1,-2.740526795E-1,9.352701306E-1
1.231299882E2,3.644369841E-1,-8.746005595E-2,5.843079686E-1
1.231798502E2,2.513170838E-1,-8.049051464E-2,3.102175891E-1
1.232297132E2,3.028263450E-1,2.059429139E-2,-3.597959280E-1
1.232795762E2,1.771051586E-1,2.010373473E-1,-6.274824142E-1
1.233294382E2,-9.470037371E-2,-3.506434336E-2,-4.250168800E-1
1.233793012E2,2.915511727E-1,6.866471469E-2,-4.090858400E-1
