"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
5.047300281E2,-5.622894241E0,1.667396986E0,-3.670437598E0
5.047798921E2,-1.305841715E0,3.495523989E-1,-9.521366233E-1
5.048297551E2,-2.891619464E0,2.398638958E-1,-4.664068110E-1
5.048796181E2,-2.980682498E0,3.037067199E-1,1.117629052E0
5.049294806E2,1.820545796E0,-1.135331059E0,2.455138264E0
5.049793436E2,-1.308850692E0,-1.112072589E0,-2.505900282E-1
5.050292066E2,-7.452334821E-2,-1.642473521E0,4.191459596E-2
5.050790696E2,2.430373551E0,-2.356434925E0,4.766059631E-1
5.051289326E2,9.276034606E-1,1.685861616E0,-5.060056903E-1
5.051787956E2,4.412615325E0,6.001658159E-1,4.052945635E-1
5.052286586E2,1.983069740E0,5.128247863E-1,-7.534037966E-1
5.052785216E2,3.801438618E-1,-9.613126588E-1,-9.472072743E-1
5.053283846E2,-5.380239469E-1,-1.091385725E0,1.277733564E-2
5.053782476E2,1.214871318E0,-2.372566223E-2,2.782550327E-1
5.054281106E2,3.000054908E0,-1.068868098E0,-7.732738779E-1
5.054779736E2,2.902378340E0,-1.296948684E0,1.912048874E0
5.055278366E2,-5.333303869E-2,-1.043271911E-1,1.017589040E0
5.055776996E2,-3.377006190E0,-1.314485069E0,-1.640173811E0
5.056275626E2,-3.814106026E0,-3.593656348E0,-5.435502673E0
5.056774256E2,3.752219095E0,2.322897342E0,-4.357507949E0
5.057272886E2,-2.785782521E0,4.833339156E0,-2.371916890E0
5.057771516E2,-1.720764230E0,6.445362425E-1,-3.328767246E-1
5.058270146E2,-3.067000265E0,-2.554853171E-2,-2.535933043E-1
5.058768776E2,-1.266489953E0,-6.931032157E-1,9.485819547E-1
5.059267408E2,1.243475313E0,-2.196290213E0,5.295880958E-1
5.059766038E2,3.253595442E-1,-2.588710304E0,-4.713405454E-1
5.060264678E2,1.045470464E0,1.420065903E0,-2.032638341E-1
5.060763308E2,2.646118267E0,-2.752427080E0,4.394124822E-1
5.061261938E2,1.611832942E0,1.462940027E0,9.497228926E-1
5.061760568E2,2.646411797E0,4.868257266E-1,1.093508118E0
5.062259198E2,1.059193295E0,-4.966069490E-1,-2.336041006E0
5.062757828E2,-1.169879918E0,-8.121671444E-1,9.017809868E-2
5.063256458E2,1.205050335E0,-9.979840565E-1,7.572939491E-1
5.063755088E2,2.134062390E0,3.691698074E-2,3.779582456E-1
5.064253718E2,-5.873662609E-1,-1.022334786E0,1.046684858E0
5.064752348E2,2.808487260E0,-5.577238011E-1,1.076213882E0
5.065250978E2,-3.320721477E-1,-1.066181887E0,1.055650467E0
5.065749608E2,-1.849349765E0,-2.438886220E0,-9.116769607E-1
5.066248238E2,-2.610464870E0,5.917706761E-1,-7.206628972E-1
5.066746868E2,-4.850216267E0,6.941992763E-1,-3.101083100E0
5.067245498E2,-2.842253176E0,6.420798272E-2,-1.733732770E0
5.067744128E2,-2.805865368E0,3.967800674E-1,-4.077690321E-1
5.068242758E2,-2.033641723E0,-1.801050594E-1,9.455900075E-1
5.068741388E2,-7.593018830E-2,-4.257059509E-1,1.958900274E0
5.069240020E2,8.119449502E-1,-1.728458582E0,5.016431558E-1
5.069738650E2,-3.974130285E-1,-3.290594868E0,-1.299818863E-1
5.070237280E2,1.506252692E0,1.276064184E0,-6.330067027E-1
5.070735910E2,4.623799213E0,-2.783345987E0,4.904983262E-1
5.071234540E2,3.628467454E0,2.577401204E0,2.588761175E-1
5.071733170E2,2.932881510E-1,-1.167390758E-1,-1.504179416E-1
5.072231800E2,1.999660630E0,-1.242472515E0,-1.135816890E0
5.072730430E2,-4.179841179E-1,6.198370188E-1,1.245556337E-1
5.073229060E2,5.097637689E-1,-5.460995364E-1,-3.448056293E-1
5.073727690E2,3.613497412E0,-2.358953905E-1,7.307691517E-1
5.074226320E2,-7.965100551E-1,-1.205460225E0,2.351447250E0
5.074724950E2,9.380945349E-1,-1.647336066E0,3.618501167E-1
5.075223580E2,-2.776857331E0,-2.039631611E-1,-2.937758088E-1
5.075722210E2,6.202396581E0,-1.617889488E-1,-1.978915586E0
5.076220840E2,-8.250210786E-1,3.038631037E0,-1.339579272E0
5.076719470E2,-1.754408642E1,4.620765093E-1,-5.796315055E0
5.077218100E2,-9.042634222E0,-4.807472244E0,6.938058756E0
5.077716730E2,-4.078329422E0,-1.677124706E-1,1.428833657E0
5.078215360E2,-3.692051831E0,3.851233506E-1,9.665382423E-1
5.078713990E2,1.725857740E0,-2.630778682E0,2.380603221E0
5.079212620E2,3.355395466E-1,-1.564102705E0,4.537339944E-1
5.079711250E2,3.325200444E-1,-1.196527433E0,1.130921089E0
5.080209880E2,2.044886504E0,-9.986693501E-1,-1.104737915E0
5.080708510E2,5.818036877E0,-1.792054653E-1,-2.705228355E0
5.081207140E2,-5.214342266E-1,2.374922066E0,3.237661779E-1
5.081705770E2,9.558203691E-1,-2.803085017E-1,-1.702815179E0
5.082204400E2,1.096917191E0,-2.762949729E-1,-1.514391870E0
5.082703030E2,8.100451899E-1,-6.575264168E-1,-8.913665110E-1
5.083201660E2,3.959161413E-1,8.077869952E-2,-9.446042401E-1
5.083700290E2,1.438675836E0,-1.872763771E0,-4.892265934E-1
5.084198920E2,9.199833691E-2,-9.580306166E-1,-3.536637224E-1
5.084697550E2,1.180092080E0,-7.655268288E-1,-4.593058062E-1
5.085196180E2,-1.341760576E0,-2.234910488E0,-6.347655451E-1
5.085694810E2,-1.144878978E0,4.902586269E-1,-1.586322417E0
5.086193440E2,-3.665963309E0,2.757844233E0,-4.399860502E0
5.086692080E2,-5.510047656E0,1.187005243E0,-1.403139676E0
5.087190710E2,-4.296795432E0,-1.251886532E0,1.421940667E0
5.087689340E2,-2.224131145E0,-1.672315371E0,2.155065588E0
5.088187970E2,-1.615825421E0,-2.689818018E0,2.134661729E0
5.088686600E2,1.093119425E-1,-6.809597182E-1,1.723799739E-1
5.089185228E2,-1.067401031E0,-1.770341018E0,-3.692785656E-1
5.089683858E2,4.112756658E0,-2.486361226E0,-5.784010906E-2
5.090182488E2,4.881491269E0,-6.309940910E-1,6.521902478E-1
5.090681118E2,2.218282760E0,1.155504538E0,1.484447840E0
5.091179748E2,1.696927764E0,7.982326448E-2,8.534951916E-1
5.091678378E2,2.193765385E0,-1.092680883E0,-5.891520736E-1
5.092177008E2,4.887348425E-1,4.933132124E-1,1.543143799E-1
5.092675638E2,7.327350587E-1,4.508203268E-2,1.594885810E-1
5.093174268E2,1.524601255E0,1.208502531E-2,-3.353220302E-1
5.093672898E2,9.981577188E-1,-1.599242717E0,1.695031804E-1
5.094171528E2,2.794752735E-1,-7.021447653E-1,-5.293398084E-1
5.094670158E2,3.324428612E-1,-1.728230540E0,-5.589476234E-1
5.095168788E2,-2.715598392E0,-2.179156994E0,-5.748432791E-1
5.095667418E2,-4.099675852E0,9.165656716E-1,-1.532122967E0
5.096166048E2,-5.881976765E0,2.432513340E0,-2.675640567E0
5.096664678E2,-2.431386874E0,-8.675408614E-1,-1.821638641E0
5.097163308E2,-5.707709273E0,-7.285458210E-1,1.291592927E-1
5.097661938E2,-2.192942682E0,-4.815486145E-1,2.585542282E0
5.098160568E2,-3.606954378E0,-8.042283797E-1,1.200711189E0
5.098659198E2,9.658191079E-1,-2.531318713E0,1.335028676E0
5.099157836E2,-1.616410142E-1,-3.968651444E0,-8.567656124E-1
5.099656466E2,1.978369163E0,-3.279995620E-1,-6.194376540E-1
5.100155096E2,3.687420251E0,-3.940029323E-2,9.951493263E-2
5.100653726E2,3.153304583E0,9.980957383E-1,5.119710563E-1
5.101152356E2,1.640124695E0,3.792246795E-1,-8.828856363E-1
5.101650986E2,6.999152219E-1,-4.658909404E-1,-7.918099900E-1
5.102149616E2,1.858362079E-1,1.003908455E-2,5.619245140E-1
5.102648246E2,2.330122454E0,-1.698526685E0,4.671609191E-1
5.103146876E2,2.936752367E0,-4.670516127E-1,-1.835324780E-1
5.103645506E2,-7.600836557E-1,-1.247710451E0,1.661348333E0
5.104144136E2,-7.153489476E-1,-8.301677978E-1,4.982786679E-1
5.104642766E2,-1.459596589E0,-6.262584311E-1,-1.169303821E0
5.105141396E2,4.992797112E-1,-2.921502829E-1,-4.301774628E-1
5.105640026E2,-5.099035174E-1,1.577426755E-1,-1.457079071E0
5.106138656E2,-5.932546409E0,1.763938609E0,-4.037961999E0
5.106637286E2,-2.973710863E0,2.942865631E-1,-1.011245980E0
5.107135916E2,-2.280226994E0,1.249766332E-1,-1.410506290E-1
5.107634546E2,-2.000584490E0,-1.113553689E0,1.893752936E0
5.108133176E2,8.643441886E-1,-2.585145841E0,1.718620641E0
5.108631806E2,1.347210181E-1,-2.557121891E0,5.782428503E-2
5.109130436E2,1.526053119E-1,1.139221212E0,-1.300875090E0
5.109629067E2,1.492362047E0,-8.059866375E-1,-9.369443876E-1
5.110127697E2,4.898071049E0,6.269057178E-1,-4.539771654E-1
5.110626327E2,5.314971678E0,-8.438175380E-1,2.473518401E-1
5.111124957E2,1.511808717E0,4.777409077E-1,-5.221458328E-1
5.111623587E2,-6.755165452E-1,-1.024134559E0,-1.267935239E0
5.112122217E2,6.211391938E-1,3.304887217E-1,1.204807091E-1
5.112620847E2,-4.476218998E-2,1.892176527E-1,-1.233018152E0
5.113119477E2,7.260633856E-1,-1.713713073E0,-1.816272066E0
5.113618107E2,3.267116543E0,-3.747895664E-1,-2.871276708E-1
5.114116737E2,-3.064853168E-1,-9.430307543E-1,7.129393101E-2
5.114615367E2,9.517471987E-1,-2.472557996E0,-1.647447455E0
5.115113997E2,-3.391493837E0,-1.861639443E-1,-1.321728307E0
5.115612627E2,-6.273057843E0,1.721465312E0,-3.789010068E0
5.116111257E2,-4.899459178E0,-1.054328704E0,-2.145154558E0
5.116609887E2,-5.226638961E-1,-6.579380608E-1,1.302743568E-1
5.117108517E2,-1.911983385E0,-1.480611482E-1,7.124053131E-1
5.117607147E2,-4.250756210E-1,-2.491182840E-1,3.676970400E-1
5.118105777E2,-1.266524452E0,-1.457513811E0,-2.204458773E-1
5.118604407E2,1.024656131E0,-2.337202848E0,-2.964275211E-1
5.119103037E2,1.558334427E0,-6.438901252E-1,-1.900333393E-1
5.119601667E2,4.809258276E0,-1.462888572E0,-2.269217417E-1
5.120100297E2,3.920263395E0,1.944309717E0,-1.066998450E-1
5.120598927E2,2.126166602E0,-3.670513612E-1,-1.082780378E0
5.121097557E2,2.128180091E0,-9.102652967E-2,-1.021607392E0
5.121596187E2,9.739829904E-1,-1.765261542E0,-3.110948230E-1
5.122094817E2,2.632428181E-1,-1.746890759E-1,2.276391805E0
5.122593447E2,4.439944042E0,8.819109786E-1,-1.010909473E0
5.123092077E2,8.338304937E-2,-1.259726479E0,1.370095890E0
5.123590707E2,1.386498207E0,-1.788656251E0,-7.169680417E-2
5.124089337E2,-1.930789200E0,-6.497852880E-1,1.430280404E0
5.124587967E2,-1.845708119E0,-2.883694440E0,3.846590817E-3
5.125086597E2,-2.948786522E0,-7.769905874E-1,-2.722137918E0
5.125585227E2,-6.171484691E0,2.494383021E0,-3.854645941E0
5.126083857E2,-4.058644186E0,3.852905810E-2,5.515501647E-1
5.126582487E2,-3.116186458E0,-1.099646087E0,1.063597417E0
5.127081117E2,-1.700083798E0,-2.310381085E-1,7.827457825E-1
5.127579747E2,4.553717995E-1,-1.947215783E0,2.511564479E0
5.128078377E2,-7.273211217E-1,-2.717560133E0,2.508782594E-1
5.128577007E2,9.536469591E-1,2.072545588E-2,-1.123157156E0
5.129075637E2,2.479864385E0,-5.577740872E-1,-1.136077749E0
5.129574263E2,3.957541734E0,1.676898419E0,-8.637271246E-2
5.130072893E2,4.869725794E0,5.407855868E-1,-5.543043494E-2
5.130571523E2,3.820930311E0,-2.060437174E0,6.343942469E-1
5.131070153E2,-1.000425269E0,2.812395539E0,-1.159014621E0
5.131568783E2,-7.651917833E-1,-1.808247932E0,1.769568016E0
5.132067413E2,4.433492809E0,6.837926942E-1,1.126867214E0
5.132566043E2,-1.688306921E0,-7.582183939E-1,3.339871109E-1
5.133064673E2,4.253470488E0,-3.861962562E0,1.114637763E0
5.133563303E2,-3.867599863E-1,-1.075688875E0,8.044828798E-1
5.134061933E2,-1.383299780E0,-2.120352423E-1,-1.423187147E0
5.134560553E2,-4.042912837E0,-7.623339567E-1,1.314848620E0
5.135059193E2,-4.352301881E0,8.492674354E-1,-3.312897903E0
5.135557813E2,-4.318260561E0,-3.091294277E-1,-2.925901104E0
5.136056443E2,-4.036424766E0,7.090354165E-1,5.857021433E-1
5.136555073E2,-1.917524791E0,-1.150249353E0,7.238068720E-1
5.137053703E2,-2.386898333E0,-9.902534527E-1,8.219612306E-1
5.137552333E2,-2.678276199E-1,-9.043011367E-1,1.582679309E0
5.138050963E2,1.739575893E-1,-2.140522394E0,-5.829072473E-1
5.138549593E2,2.778752999E0,-3.656544614E-1,5.742169692E-1
5.139048223E2,3.415059870E0,4.668528074E-1,-1.302443898E0
5.139546846E2,4.249500228E0,9.880969995E-1,-7.738154031E-2
5.140045476E2,1.719143967E0,-1.040722525E0,4.626609385E-2
5.140544106E2,-4.651793343E-1,1.591836634E0,5.615078998E-1
5.141042736E2,4.309723041E0,-9.915532887E-1,3.077208334E-1
5.141541366E2,3.170047501E0,-1.353609958E0,6.737145795E-1
5.142039996E2,-6.855246395E-1,7.683779311E-1,1.496181302E0
5.142538626E2,-1.906953610E0,-1.042680173E0,-4.739706230E-1
5.143037256E2,7.446931994E-1,-1.405000552E0,6.937746222E-1
5.143535886E2,1.760702468E0,-2.548977889E0,-7.033434445E-1
5.144034516E2,-3.279153036E0,-1.062307522E0,-1.386817465E0
5.144533146E2,-1.918002509E0,9.971315324E-2,-1.331212783E0
5.145031776E2,-2.150625213E0,7.716175810E-1,-4.352631079E0
5.145530406E2,-6.626679904E0,6.392453894E-1,-1.881808390E0
5.146029036E2,-2.464649929E0,-3.338929707E-1,-1.184394461E-1
5.146527666E2,-1.586714473E0,-7.101843944E-1,2.744628941E-1
5.147026296E2,-6.008300596E-1,-1.569675102E0,1.869000503E0
5.147524926E2,6.565218651E-1,-1.527307346E0,8.109129898E-1
5.148023556E2,-5.497271490E-1,-2.175268888E0,-6.059522936E-1
5.148522186E2,1.504095070E0,-8.387187660E-1,-9.191613237E-1
5.149020816E2,2.550663056E0,-5.622811210E-1,-5.951916627E-1
5.149519450E2,3.832729992E0,2.292787398E0,3.067928072E-1
5.150018080E2,2.083972802E0,4.043583512E-1,7.502942473E-1
5.150516710E2,7.348651993E-1,-3.426941997E-1,-7.753483969E-1
5.151015340E2,-4.809317333E-1,-5.936642969E-1,-1.146116906E0
5.151513970E2,2.879065492E0,4.588310122E-3,-2.866954885E-1
5.152012600E2,1.612934557E0,2.856914485E-1,-8.044431187E-2
5.152511230E2,-1.967010362E0,-1.308026235E0,9.297398870E-1
5.153009860E2,5.917686296E-1,-3.721214819E-1,-9.374911022E-1
5.153508490E2,2.645771527E-1,-1.902861729E0,7.394929782E-2
5.154007120E2,7.161307204E-1,-2.293418897E0,-1.442778243E0
5.154505750E2,-1.108798733E0,1.989732642E0,-3.081621228E0
5.155004380E2,-5.477437150E0,2.400846866E0,-2.947767937E0
5.155503010E2,-2.903526149E0,9.314348486E-1,1.534616366E0
5.156001640E2,-1.918867897E0,-1.222375635E0,1.835936252E0
5.156500270E2,-1.440628222E0,-1.072253051E0,1.931031860E0
5.156998900E2,-2.889752448E-1,-1.347131828E0,1.989598741E0
5.157497520E2,-8.395122331E-1,-2.644688038E0,2.072208788E0
5.157996150E2,2.192835093E0,-2.335044056E0,1.169179421E0
5.158494780E2,2.728171660E0,-9.929724079E-1,1.801685017E0
5.158993410E2,2.372824670E0,1.285171223E0,-4.292370478E-1
5.159492040E2,4.420550874E0,-4.079134583E-1,4.243382871E-2
5.159990670E2,4.304913121E-1,1.612355098E0,-8.374966979E-2
5.160489300E2,-2.714897311E-1,2.358246392E-1,-1.866979120E0
5.160987930E2,2.253547903E0,-1.625352874E0,-8.280511057E-1
5.161486560E2,1.464709395E0,8.755784440E-1,-3.500593525E-1
5.161985190E2,2.139056497E0,-7.483132106E-1,-1.998509459E0
5.162483820E2,2.607390404E-1,-8.602265793E-1,-1.221063812E-1
5.162982450E2,-4.882805139E-1,-1.648521296E0,-5.733401062E-1
5.163481080E2,-1.309849396E0,-1.311828679E0,-1.499855254E0
5.163979710E2,-2.468120837E0,-1.294368893E0,-1.585916328E0
5.164478340E2,-3.793359520E0,9.874622843E-1,-4.448253520E0
5.164976970E2,-3.844881676E0,2.134084609E-1,-4.137394194E0
5.165475600E2,-2.174022846E0,-1.143903662E0,5.713890365E-1
5.165974230E2,-3.200975178E0,-7.003429458E-1,8.877387522E-1
5.166472860E2,-1.015937347E0,-4.908936346E-1,1.528641096E0
5.166971490E2,-4.099184686E-1,-1.278961480E-2,-3.033208036E-1
5.167470120E2,2.834332538E-1,-3.584587024E0,-9.697380580E-2
5.167968750E2,1.746314224E0,-1.124022544E0,5.474309474E-1
5.168467380E2,1.779727553E0,-2.202102345E-1,-1.138786837E0
5.168966010E2,5.143768712E0,8.803006554E-1,-7.139433501E-1
5.169464639E2,6.616522121E-1,1.253857629E0,4.985170151E-1
5.169963269E2,1.459614131E0,-7.372087634E-1,-1.560411358E0
5.170461899E2,5.479683065E-1,2.175082362E-1,-5.100708939E-2
5.170960519E2,1.282262818E0,-9.004665327E-1,-1.638985657E0
5.171459149E2,2.095936205E0,7.518349886E-1,-1.970492379E0
5.171957779E2,-1.325846209E0,-1.120210159E0,-3.915354073E-2
5.172456409E2,2.723223746E-1,-4.256141496E-1,-1.372926235E-3
5.172955039E2,1.848359832E0,-1.061066743E0,2.667055392E-1
5.173453669E2,1.529097179E0,-1.184573970E0,-1.482653622E0
5.173952299E2,-3.609258181E0,4.187846017E-1,-7.360154928E-1
5.174450929E2,-7.386339052E0,1.296631473E0,-2.905408368E0
5.174949559E2,-2.765411407E0,3.838609368E-2,-1.415594683E0
5.175448189E2,-1.661776934E0,-9.191495562E-1,2.408866907E0
5.175946819E2,-2.190152975E0,-2.725527549E-1,1.702122722E0
5.176445449E2,-1.353101251E0,-1.506839753E0,2.148109156E0
5.176944079E2,7.408895856E-1,-3.509426914E0,1.838582702E0
5.177442709E2,8.175986230E-2,-1.158410019E0,1.049756473E0
5.177941339E2,1.212179845E0,-3.000199919E0,1.076673546E0
5.178439969E2,2.615777065E0,1.660237947E0,2.016476637E-1
5.178938599E2,4.748895130E0,-5.417977399E-1,-5.448190693E-1
5.179437231E2,3.328121713E0,1.178272426E-2,1.741560438E0
5.179935861E2,4.592818326E-1,-1.098662585E-1,-4.317250746E-1
5.180434491E2,1.021898584E0,-4.762691635E-1,-6.525364029E-1
5.180933121E2,4.419477618E-1,1.344964265E0,-1.242484210E0
5.181431751E2,1.961173087E0,3.335333669E-1,-2.313003707E0
5.181930371E2,1.244926007E0,-1.843771521E0,6.036342381E-1
5.182429001E2,-5.874802816E-1,-9.474606049E-1,-1.708918356E0
5.182927631E2,-1.902262974E-1,-2.277837237E0,-2.733429184E0
5.183426261E2,-1.151428444E0,-1.520341851E0,-1.130642762E0
5.183924891E2,-2.893027473E0,8.432354477E-1,-4.625216871E0
5.184423521E2,-5.265605391E0,2.158842597E0,-3.875965474E0
5.184922151E2,-2.902921547E0,-3.882507339E-1,-4.260178998E-2
5.185420781E2,-2.312981341E0,-3.720583320E-2,-4.018281148E-1
5.185919411E2,-1.566129350E0,-1.067983414E0,9.326800132E-1
5.186418041E2,7.324526381E-1,-1.383081095E0,5.908593875E-1
5.186916671E2,2.449445415E-1,-1.818758887E0,2.392037451E-1
5.187415301E2,1.982522441E0,-3.327939865E0,6.295006391E-1
5.187913931E2,2.341150303E0,8.084307736E-1,-2.620220949E0
5.188412561E2,3.698359807E0,1.564268181E0,-7.732210337E-1
5.188911191E2,1.552024112E0,1.335335655E0,-4.881447123E-1
5.189409821E2,2.349366810E0,-3.170886576E-1,-1.711691106E0
5.189908451E2,2.117335260E-1,-1.028765554E0,-1.410003430E0
5.190407081E2,1.801179233E0,-1.217275693E0,1.048226257E0
5.190905701E2,2.723113233E0,1.395455557E0,-1.952100255E-2
5.191404331E2,-2.487092713E0,-2.081709344E0,1.847568119E0
5.191902961E2,6.443672580E-1,-1.421078056E0,1.080197590E0
5.192401591E2,7.281023097E-1,-1.647741863E0,1.831277922E0
5.192900221E2,-7.930759853E-1,-2.600015895E0,-2.038595192E-1
5.193398851E2,-2.595632238E0,2.095629226E0,-3.762223096E0
5.193897481E2,-4.344583556E0,2.358363044E0,-2.801710922E0
5.194396111E2,-4.635326999E0,-1.104293746E0,2.096715639E0
5.194894741E2,-2.822607116E0,-4.091200313E-1,1.497371941E0
5.195393371E2,-1.661954690E0,-2.253382427E-1,1.032743999E0
5.195892001E2,-1.858908793E0,-1.328835306E0,1.722285676E0
5.196390631E2,6.865350384E-1,-1.612856789E0,1.794461952E0
5.196889261E2,9.692888457E-1,-1.694590339E0,9.716762638E-1
5.197387891E2,2.806974585E0,-1.887305211E0,2.837957811E-1
5.197886521E2,1.230319077E0,1.265065572E0,-4.623235907E-1
5.198385151E2,2.473396195E0,2.670050921E0,7.151349396E-1
5.198883781E2,2.964273457E0,-1.380679643E0,-3.709097926E-1
5.199382415E2,2.112314256E0,-4.221642923E-1,-1.183350221E0
5.199881035E2,-1.060387881E0,-9.389359492E-1,2.923824173E-1
5.200379665E2,2.472411523E0,2.843033195E-2,-3.785557580E-1
5.200878295E2,-4.392978036E-1,1.237007123E0,-1.847486258E0
5.201376925E2,6.793423784E-1,-2.440331944E0,-8.537244755E-1
5.201875555E2,4.377765920E0,-5.343437093E-1,-1.255648046E0
5.202374185E2,-5.446299557E0,-1.409062028E-1,-5.672337127E-1
5.202872815E2,4.275484085E-3,-2.177719456E0,1.062385874E0
5.203371445E2,-3.582638732E0,-8.287746987E-1,-2.375664955E0
5.203870075E2,-1.046163593E1,6.694243312E-2,-4.486968520E0
5.204368705E2,-5.446731082E0,-1.697997804E0,1.053389787E0
5.204867335E2,-2.110740185E0,4.399401203E-1,4.766087405E-1
5.205365965E2,-1.296702517E0,-6.012107134E-3,1.115765618E0
5.205864595E2,-2.269403797E-1,-1.491765046E0,1.008081613E0
5.206363225E2,1.153418251E0,-2.424490668E0,9.937413899E-1
5.206861855E2,1.409066121E0,-1.031482170E0,2.764967018E-1
5.207360485E2,2.731339096E0,2.511841053E-1,-2.429237437E-1
5.207859115E2,4.472697805E0,2.451065093E-1,-1.310236482E0
5.208357735E2,3.664105064E0,3.015473431E-1,4.125333434E-1
5.208856365E2,5.682055199E-1,-1.789622211E-1,-3.981135980E-1
5.209354993E2,1.053439634E0,-7.316989321E-1,-2.668903112E-1
5.209853623E2,-6.289089739E-2,-5.300448364E-1,9.341774851E-1
5.210352253E2,1.086469971E0,-3.931492388E-2,6.234400000E-1
5.210850883E2,1.701764873E0,-1.448061787E0,-1.441158126E-1
5.211349513E2,1.573618464E0,-1.130211237E0,4.352244870E-1
5.211848143E2,1.006171913E0,-2.495194030E0,-8.655074921E-1
5.212346773E2,-3.623632976E0,-3.565000606E-1,-7.817762411E-1
5.212845403E2,-3.963341002E0,-1.388061753E-1,-1.617551811E0
5.213344033E2,-4.011796879E0,5.021615115E-1,-3.847476378E0
5.213842663E2,-3.608976930E0,7.984346661E-1,-2.776655602E0
5.214341293E2,-2.911222254E0,-4.802873701E-2,1.049003790E0
5.214839923E2,-4.620596108E0,-1.196401426E0,-2.354205966E-2
5.215338553E2,-1.463521240E0,-1.650295926E0,2.242747511E0
5.215837183E2,-8.121993041E-1,-1.218526413E0,5.924959866E-1
5.216335813E2,1.780521605E0,-3.778041569E0,1.217386133E0
5.216834443E2,1.752538585E0,1.032530576E-1,-2.691544262E-1
5.217333063E2,3.081567433E0,1.608528095E-1,2.145822895E-1
5.217831693E2,4.418858398E0,2.837302923E-2,3.761396885E-2
5.218330323E2,1.760760940E0,3.201946986E-1,6.904117423E-1
5.218828953E2,-4.423687613E-1,3.985456342E-1,-1.139390635E0
5.219327587E2,8.636928087E-1,-1.912027824E-1,-9.956499942E-1
5.219826217E2,3.653989381E-1,-2.645309597E-1,1.236042917E-2
5.220324848E2,3.136984420E0,-4.824888468E-2,-1.240676835E0
5.220823477E2,-7.450580657E-2,-1.167029400E0,-1.572603972E0
5.221322107E2,2.395078588E0,6.161035717E-2,-2.733779432E-1
5.221820737E2,-1.578058839E0,-1.506876590E0,-7.093266079E-1
5.222319368E2,-2.534331783E0,-1.357076480E0,-1.615696782E0
5.222817997E2,-3.076942871E0,-5.479408246E-1,-2.170666544E0
5.223316627E2,-4.453786740E0,9.716549215E-1,-2.600174063E0
5.223815257E2,-3.057449423E0,1.942728630E-1,-1.264602765E0
5.224313888E2,-1.606303815E0,-2.653948858E-1,1.229599870E0
5.224812517E2,-6.334657091E-1,-8.464908850E-1,9.808715951E-1
5.225311147E2,-3.052030224E-1,-1.922441130E0,1.590005870E0
5.225809777E2,1.497664887E-1,-1.742230529E0,4.430726199E-1
5.226308408E2,8.404998279E-1,-2.709956414E-1,5.419502060E-1
5.226807027E2,2.621343030E0,-1.106518904E0,-1.494760575E0
5.227305657E2,5.936648816E0,-4.564979732E-2,-1.834720470E0
5.227804288E2,3.855684991E0,5.911301136E-1,-5.858237654E-1
5.228302917E2,2.736566507E0,-1.430303793E0,1.820612454E-1
5.228801547E2,8.068315601E-1,-2.750056618E-1,-1.601918403E0
5.229300175E2,-1.934130299E0,-1.192547234E0,-1.872069122E0
5.229798805E2,1.751856215E0,-1.210024561E0,-2.682255229E0
5.230297435E2,3.414918952E0,6.796861947E-2,-9.695065083E-1
5.230796065E2,-3.282626867E-2,1.016516806E0,3.107339036E-1
5.231294695E2,4.073469801E0,-4.168999271E0,1.215508372E0
5.231793325E2,-2.921706896E0,-1.931419530E0,-6.456779113E-1
5.232291955E2,-5.067958977E0,-1.268406086E0,-4.039841587E0
5.232790585E2,-4.483840844E0,1.407059357E0,-3.924591797E0
5.233289215E2,-1.081332023E0,1.882755493E0,-4.199101615E0
5.233787845E2,3.642085619E0,1.170157368E0,-3.462807648E0
5.234286475E2,3.712672037E-1,7.603678304E-1,-1.749747124E0
5.234785105E2,-2.724071007E0,-2.892270259E0,2.104060326E0
5.235283735E2,-1.935376925E0,1.915091765E0,-8.079898936E-1
5.235782365E2,2.535395976E0,-2.473384500E0,1.474434484E0
5.236280985E2,1.125767353E0,-2.643061928E0,-5.621138906E-1
5.236779615E2,4.789678289E0,8.173378372E-1,-9.606916845E-1
5.237278245E2,7.139906394E0,-1.154893504E0,2.554758885E-1
5.237776875E2,3.044879956E0,2.433395392E0,-4.074244849E-1
5.238275505E2,1.291396168E0,-1.285923759E0,-1.293556276E0
5.238774135E2,1.053989273E0,-1.090325040E0,-1.929171860E-1
5.239272765E2,-5.087293965E-1,-5.601322693E-1,-8.365324920E-1
5.239771387E2,3.726132327E-1,-6.442438817E-1,-1.044876972E0
5.240270017E2,2.640880331E0,-4.297627491E-1,-3.532288358E-2
5.240768647E2,2.632531677E0,-9.809698284E-1,3.974564441E-1
5.241267278E2,4.287778441E0,-4.903736417E0,3.200951497E-1
5.241765907E2,7.974707526E-1,-1.120294652E0,-1.538434598E-1
5.242264537E2,-5.710164519E0,7.599263656E-1,-1.478639801E0
5.242763167E2,-4.523713592E0,1.255324110E-1,-2.630468779E0
5.243261798E2,-3.188887814E0,-3.022571951E-2,-1.513018506E0
5.243760427E2,-3.306899829E0,2.412093401E-2,4.186872455E-1
5.244259057E2,-1.686924055E0,-1.016357762E0,1.434785099E0
5.244757687E2,-2.814787635E0,5.387449086E-2,-5.396143895E-1
5.245256307E2,-1.956861935E0,-1.837159490E0,7.224375272E-1
